Date,Close,High,Low,Open,Volume
2004-10-20,142.01268005371094,143.60832814420206,138.82138387272866,142.01268005371094,273750000
2004-10-21,140.4169921875,142.01263982599434,138.8213445490057,142.01263982599434,170980000
2004-10-22,143.6083526611328,145.20400102403428,140.41705593532984,140.41705593532984,219850000
2004-10-25,145.20396423339844,145.20396423339844,142.01266831618088,143.60831627478967,36080000
2004-10-26,146.79965209960938,146.79965209960938,143.60835531483525,145.2040037072223,95260000
2004-10-27,153.1822052001953,154.7778531710307,146.79961331685385,146.79961331685385,668340000
2004-10-28,153.1822052001953,154.7778531710307,149.9909092585246,154.7778531710307,277050000
2004-10-29,153.1822052001953,153.1822052001953,151.58655722935995,153.1822052001953,126340000
2004-11-01,157.9691619873047,159.56481008818653,153.1822176846591,153.1822176846591,224080000
2004-11-02,162.75611877441406,165.9474152209712,157.96917410457837,157.96917410457837,389430000
2004-11-03,157.9691619873047,162.75610628995028,157.9691619873047,162.75610628995028,438210000
2004-11-04,157.9691619873047,157.9691619873047,153.1822176846591,157.9691619873047,370720000
2004-11-05,159.56478881835938,161.16043670654295,157.96914093017577,157.96914093017577,114460000
2004-11-08,159.56478881835938,159.56478881835938,156.3734930419922,159.56478881835938,38090000
2004-11-09,159.56478881835938,161.16043670654295,159.56478881835938,159.56478881835938,65960000
2004-11-10,169.138671875,170.73431972287733,159.56478478773585,161.1604326356132,289020000
2004-11-11,175.52130126953125,180.30824584960936,170.7343566894531,170.7343566894531,278360000
2004-11-12,175.52130126953125,180.30824584960936,173.92565307617187,177.11694946289063,351860000
2004-11-15,175.52130126953125,175.52130126953125,175.52130126953125,175.52130126953125,0
2004-11-16,175.52130126953125,175.52130126953125,175.52130126953125,175.52130126953125,0
2004-11-17,175.52130126953125,175.52130126953125,175.52130126953125,175.52130126953125,0
2004-11-18,175.52130126953125,175.52130126953125,175.52130126953125,175.52130126953125,0
2004-11-19,175.52130126953125,175.52130126953125,175.52130126953125,175.52130126953125,0
2004-11-22,172.32997131347656,175.52126707854094,169.13867554841218,175.52126707854094,383340000
2004-11-23,178.83303833007812,183.71030301180755,175.58152854225852,175.58152854225852,361270000
2004-11-24,178.83303833007812,182.08454811789773,177.20728343616832,178.83303833007815,120080000
2004-11-25,173.9557342529297,177.2072433043863,173.9557342529297,177.2072433043863,128910000
2004-11-26,170.70423889160156,173.95574820382254,167.4527295793806,173.95574820382254,555880000
2004-11-29,177.207275390625,177.207275390625,170.7042561102351,170.7042561102351,284470000
2004-11-30,178.83303833007812,180.45879322398795,177.20728343616832,177.20728343616832,174800000
2004-12-01,177.207275390625,178.83303021072246,173.95576575043003,178.83303021072246,335200000
2004-12-02,177.207275390625,182.08453985091745,177.207275390625,178.83303021072246,569090000
2004-12-03,177.207275390625,180.45878503081997,177.207275390625,178.83303021072246,508070000
2004-12-06,177.207275390625,177.207275390625,175.58152057052752,175.58152057052752,80250000
2004-12-07,175.5814666748047,177.2072209958677,173.95571235374166,177.2072209958677,144530000
2004-12-08,175.5814666748047,177.2072209958677,175.5814666748047,175.5814666748047,96460000
2004-12-09,173.9557342529297,177.2072433043863,173.9557342529297,175.581488778658,281890000
2004-12-10,173.9557342529297,175.581488778658,172.32997972720136,173.9557342529297,370970000
2004-12-13,170.70423889160156,172.32999354771204,167.4527295793806,172.32999354771204,303400000
2004-12-14,170.70423889160156,173.95574820382254,167.4527295793806,170.70423889160156,404780000
2004-12-15,165.82696533203125,170.70422901826748,162.57545620787377,170.70422901826748,475980000
2004-12-16,173.9557342529297,173.9557342529297,167.45271615001644,167.45271615001644,300610000
2004-12-17,183.71026611328125,185.3360206806554,173.9557387090362,173.9557387090362,968030000
2004-12-20,185.3360748291016,188.58758491382264,182.0845647443805,182.0845647443805,500500000
2004-12-21,186.96180725097656,186.96180725097656,183.71029755965523,185.33605240531588,259150000
2004-12-22,188.58750915527344,191.83901793381264,186.96175476600385,186.96175476600385,385500000
2004-12-23,190.2133026123047,191.8390573354868,188.5875478891226,190.2133026123047,190420000
2004-12-24,190.2133026123047,190.2133026123047,190.2133026123047,190.2133026123047,0
2004-12-27,193.4648284912109,195.0905833524816,188.5875639073989,188.5875639073989,239760000
2004-12-28,196.71630859375,198.34206321022725,191.8390447443182,193.46479936079544,357530000
2004-12-29,193.4648284912109,198.34209307502297,193.4648284912109,198.34209307502297,112540000
2004-12-30,193.4648284912109,193.4648284912109,188.5875639073989,193.4648284912109,116110000
2004-12-31,193.4648284912109,193.4648284912109,193.4648284912109,193.4648284912109,0
2005-01-03,191.8390350341797,191.8390350341797,190.21328049999173,191.8390350341797,126180000
2005-01-04,195.09054565429688,196.716300201416,191.8390365600586,191.8390365600586,291730000
2005-01-05,199.96778869628903,204.84505183522296,195.0905255573552,195.0905255573552,564730000
2005-01-06,199.96778869628903,201.5935430759337,196.71627993699985,201.5935430759337,161150000
2005-01-07,191.8390350341797,198.34205317093156,190.21328049999173,198.34205317093156,592910000
2005-01-10,183.71026611328125,191.8390389501521,177.20724784378456,191.8390389501521,1459290000
2005-01-11,183.71026611328125,185.3360206806554,180.4587569785329,183.71026611328125,763270000
2005-01-12,180.45877075195312,183.7102801348712,178.8330160604941,182.08452544341216,346960000
2005-01-13,182.08448791503903,183.7102422714233,180.4587335586548,180.4587335586548,462640000
2005-01-14,183.71026611328125,185.3360206806554,182.08451154590708,182.08451154590708,425410000
2005-01-17,186.96180725097656,186.96180725097656,183.71029755965523,183.71029755965523,186470000
2005-01-18,185.3360748291016,186.9618298714621,182.0845647443805,186.9618298714621,185970000
2005-01-19,185.3360748291016,185.3360748291016,182.0845647443805,185.3360748291016,641200000
2005-01-20,186.96180725097656,186.96180725097656,182.08454271399452,183.71029755965523,343520000
2005-01-24,186.96180725097656,186.96180725097656,185.33605240531588,186.96180725097656,162660000
2005-01-25,185.3360748291016,188.58758491382264,185.3360748291016,186.9618298714621,337900000
2005-01-26,190.2133026123047,190.2133026123047,186.9617931659405,186.9617931659405,374440000
2005-01-27,191.8390350341797,191.8390350341797,190.21328049999173,190.21328049999173,388630000
2005-01-28,190.2133026123047,191.8390573354868,188.5875478891226,191.8390573354868,271040000
2005-01-31,186.96180725097656,188.5875620966372,186.96180725097656,188.5875620966372,236080000
2005-02-01,190.2133026123047,190.2133026123047,186.9617931659405,186.9617931659405,170990000
2005-02-02,190.2133026123047,191.8390573354868,188.5875478891226,190.2133026123047,350620000
2005-02-03,193.4648284912109,193.4648284912109,188.5875639073989,190.2133187686696,371380000
2005-02-04,195.09054565429688,196.716300201416,191.8390365600586,191.8390365600586,452960000
2005-02-07,195.09054565429688,196.716300201416,193.46479110717772,195.09054565429688,306860000
2005-02-08,195.09054565429688,195.09054565429688,193.46479110717772,193.46479110717772,145560000
2005-02-11,195.09054565429688,196.716300201416,193.46479110717772,193.46479110717772,285870000
2005-02-14,195.09054565429688,195.09054565429688,191.8390365600586,195.09054565429688,326000000
2005-02-15,199.96778869628903,199.9677886962891,195.0905255573552,195.0905255573552,429560000
2005-02-16,204.8451232910156,208.0966331845238,201.59361339750745,201.59361339750745,715460000
2005-02-17,216.2253875732422,219.47689716080973,208.0966136043233,208.0966136043233,920020000
2005-02-18,216.2253875732422,216.2253875732422,209.72236839810708,214.5996327794584,172390000
2005-02-21,214.599609375,216.22536399147725,212.97385475852272,216.22536399147725,93670000
2005-02-22,214.599609375,214.599609375,212.97385475852272,214.599609375,112470000
2005-02-23,214.599609375,219.4768732244318,211.34810014204544,212.97385475852272,169910000
2005-02-24,217.85113525390625,219.47688999460703,212.9738710318039,214.59962577250468,297770000
2005-02-25,214.599609375,216.22536399147725,214.599609375,216.22536399147725,499650000
2005-02-28,212.97386169433597,214.59961636375837,208.09659768606872,214.59961636375837,477690000
2005-03-01,212.97386169433597,216.22537103318075,211.34810702491356,211.34810702491356,287430000
2005-03-02,208.0966033935547,212.9738675355911,206.4708486795425,212.9738675355911,243910000
2005-03-03,216.2253875732422,216.2253875732422,208.0966136043233,208.0966136043233,331170000
2005-03-04,217.85113525390625,221.10264473530785,214.59962577250468,216.2253805132055,444930000
2005-03-07,222.72845458984372,225.97996487582685,217.85118916086904,217.85118916086904,893120000
2005-03-08,224.3541717529297,227.6056814884794,221.10266201738,224.3541717529297,170600000
2005-03-09,217.85113525390625,225.97990895741023,217.85113525390625,225.97990895741023,476220000
2005-03-10,216.2253875732422,219.47689716080973,216.2253875732422,217.85114236702597,420230000
2005-03-14,217.85113525390625,219.47688999460703,212.9738710318039,217.85113525390625,409390000
2005-03-15,232.4829559326172,237.3602207423924,217.85116150329165,217.85116150329165,785300000
2005-03-16,245.4889068603516,247.1146612104201,234.1086264098717,234.1086264098717,750460000
2005-03-17,240.61170959472656,245.48897397840344,235.7344452110497,245.48897397840344,523960000
2005-03-18,240.61170959472656,243.86321918384448,238.9859548001676,243.86321918384448,272000000
2005-03-21,248.7404022216797,248.7404022216797,237.3601223814721,240.6116309072457,364340000
2005-03-22,245.4889068603516,253.61767861069436,240.6116438101459,251.99192426062575,780220000
2005-03-23,245.4889068603516,245.4889068603516,245.4889068603516,245.4889068603516,0
2005-03-24,234.10867309570312,240.611691792806,227.60565439860028,240.611691792806,1949960000
2005-03-28,221.1026153564453,234.10865155388328,221.1026153564453,234.10865155388328,1046370000
2005-03-29,219.4768524169922,224.35411580403644,216.225343492296,221.10260687934027,606600000
2005-03-30,216.2253875732422,224.35416154216105,211.34812319189083,217.85114236702597,1700220000
2005-03-31,221.1026153564453,222.72836988112508,217.85110630708584,217.85110630708584,1196590000
2005-04-01,221.1026153564453,224.3541244058048,219.4768608317656,221.1026153564453,516260000
2005-04-04,224.3541717529297,224.3541717529297,221.10266201738,222.72841688515484,172170000
2005-04-05,222.72845458984372,224.3542097328353,221.10269944685217,224.3542097328353,247030000
2005-04-06,224.3541717529297,224.3541717529297,219.47690714960515,221.10266201738,417050000
2005-04-07,222.72845458984372,224.3542097328353,216.2254340178775,224.3542097328353,1321300000
2005-04-08,222.72845458984372,222.7284545898437,219.47694430386065,222.7284545898437,153890000
2005-04-11,221.1026153564453,221.1026153564453,217.85110630708584,221.1026153564453,191500000
2005-04-12,221.1026153564453,221.1026153564453,216.22535178240608,219.4768608317656,725470000
2005-04-13,219.4768524169922,224.35411580403644,219.4768524169922,219.4768524169922,334880000
2005-04-14,219.4768524169922,222.7283613416884,216.225343492296,221.10260687934027,578080000
2005-04-15,221.1026153564453,221.1026153564453,216.22535178240608,216.22535178240608,318220000
2005-04-18,216.2253875732422,217.85114236702597,212.97387798567465,217.85114236702597,836510000
2005-04-19,212.97386169433597,216.22537103318075,211.34810702491356,216.22537103318075,527100000
2005-04-20,221.1026153564453,222.72836988112508,214.59959725772637,214.59959725772637,423160000
2005-04-21,216.2253875732422,219.47689716080973,214.5996327794584,219.47689716080973,379890000
2005-04-25,204.8451232910156,216.22540791829425,196.71634855724517,216.22540791829425,1681200000
2005-04-26,208.0966033935547,208.0966033935547,201.5935845375061,204.8450939655304,507660000
2005-04-27,206.4708404541016,211.34810440183625,204.8450858048567,208.0965951033465,807540000
2005-04-28,203.2193145751953,208.096578125,201.5935600585937,206.47082360839843,550650000
2005-04-29,199.96778869628903,201.5935430759337,193.46477117771056,201.5935430759337,1245090000
2005-05-02,201.5935821533203,204.84509154289,201.5935821533203,201.5935821533203,165560000
2005-05-03,203.2193145751953,204.8450690917969,199.9678055419922,201.5935600585937,200510000
2005-05-04,209.72232055664065,211.3480749795603,203.21930286496183,204.84505728788156,466600000
2005-05-06,212.97386169433597,214.59961636375837,209.72235235549115,209.72235235549115,214880000
2005-05-09,211.3480529785156,212.9738072321965,208.09654447115383,212.9738072321965,324580000
2005-05-10,211.3480529785156,212.9738072321965,209.72229872483476,211.3480529785156,162970000
2005-05-11,211.3480529785156,212.9738072321965,206.47079021747297,208.09654447115383,115490000
2005-05-12,211.3480529785156,212.9738072321965,211.3480529785156,212.9738072321965,135610000
2005-05-13,212.97386169433597,212.97386169433597,209.72235235549115,209.72235235549115,87980000
2005-05-16,209.72232055664065,211.3480749795603,209.7223205566406,211.3480749795603,65160000
2005-05-17,214.599609375,214.599609375,209.72234552556816,211.34810014204544,160420000
2005-05-18,212.97386169433597,214.59961636375837,211.34810702491356,214.59961636375837,148410000
2005-05-19,214.599609375,214.599609375,212.97385475852272,212.97385475852272,113820000
2005-05-20,212.97386169433597,212.97386169433597,211.34810702491356,212.97386169433597,111580000
2005-05-23,212.97386169433597,212.97386169433597,211.34810702491356,211.34810702491356,29340000
2005-05-25,212.97386169433597,212.97386169433597,211.34810702491356,211.34810702491356,121100000
2005-05-26,214.599609375,216.22536399147725,211.34810014204544,211.34810014204544,222780000
2005-05-27,212.97386169433597,214.59961636375837,212.97386169433597,214.59961636375837,179860000
2005-05-30,217.85113525390625,217.85113525390625,212.9738710318039,212.9738710318039,197660000
2005-05-31,225.97991943359372,225.9799194335937,217.85114535324865,217.85114535324865,357220000
2005-06-01,224.3541717529297,225.97992662070456,222.72841688515484,224.3541717529297,189470000
2005-06-02,230.8571929931641,230.8571929931641,224.35417347222983,224.35417347222983,357880000
2005-06-03,232.4829559326172,234.1087108692089,227.605691122842,230.85720099602548,319250000
2005-06-06,229.2313995361328,230.8571541427721,227.6056449294936,230.8571541427721,153440000
2005-06-07,227.60565185546875,232.48291582380023,227.60565185546875,229.2314065115792,158940000
2005-06-08,227.60565185546875,229.2314065115792,224.35414254324775,227.60565185546875,156300000
2005-06-09,229.2313995361328,229.2313995361328,225.97989032285432,227.6056449294936,83980000
2005-06-10,227.60565185546875,229.2314065115792,225.97989719935825,229.2314065115792,62030000
2005-06-13,227.60565185546875,229.2314065115792,225.97989719935825,225.97989719935825,155870000
2005-06-14,230.8571929931641,230.8571929931641,227.60568323269695,229.2314381129305,150820000
2005-06-15,234.10867309570312,235.73442776997885,230.8571637471517,230.8571637471517,461550000
2005-06-16,234.10867309570312,238.98593711853027,230.8571637471517,234.10867309570312,305650000
2005-06-17,238.98599243164065,238.98599243164065,234.1087272799745,234.1087272799745,173220000
2005-06-20,237.360107421875,238.9858615822988,235.7343532614512,238.9858615822988,99610000
2005-06-21,237.360107421875,240.6116157427226,234.10859910102735,235.7343532614512,211940000
2005-06-22,237.360107421875,237.360107421875,232.4828449406036,237.360107421875,185660000
2005-06-23,234.10867309570312,237.36018244425455,234.10867309570312,235.73442776997885,72680000
2005-06-24,235.7344665527344,235.7344665527344,232.4829566692484,234.10871161099135,112010000
2005-06-27,230.8571929931641,234.1087027536312,230.8571929931641,234.1087027536312,70670000
2005-06-28,230.8571929931641,234.1087027536312,230.8571929931641,232.4829478733976,142950000
2005-06-29,230.8571929931641,234.1087027536312,230.8571929931641,232.4829478733976,49340000
2005-06-30,234.10867309570312,234.10867309570312,230.8571637471517,232.48291842142743,229650000
2005-07-01,237.360107421875,237.360107421875,232.4828449406036,234.10859910102735,101220000
2005-07-04,232.4829559326172,235.73446580580065,230.85720099602548,235.73446580580065,152210000
2005-07-05,229.2313995361328,232.48290874941128,229.2313995361328,232.48290874941128,266870000
2005-07-06,229.2313995361328,230.8571541427721,227.6056449294936,230.8571541427721,120810000
2005-07-07,225.97991943359372,229.23142906573176,224.3541646175247,227.60567424966277,396080000
2005-07-08,229.2313995361328,229.2313995361328,224.3541357162151,224.3541357162151,101260000
2005-07-11,229.2313995361328,229.2313995361328,227.6056449294936,229.2313995361328,36510000
2005-07-12,227.60565185546875,229.2314065115792,227.60565185546875,229.2314065115792,99170000
2005-07-13,227.60565185546875,229.2314065115792,227.60565185546875,227.60565185546875,152770000
2005-07-14,229.2313995361328,230.8571541427721,229.2313995361328,229.2313995361328,78330000
2005-07-15,229.2313995361328,230.8571541427721,229.2313995361328,229.2313995361328,196430000
2005-07-18,230.8571929931641,230.8571929931641,230.8571929931641,230.8571929931641,124750000
2005-07-19,230.8571929931641,230.8571929931641,229.2314381129305,229.2314381129305,158950000
2005-07-20,237.84278869628903,237.8427886962891,231.1898435579313,232.8530798425208,201500000
2005-07-21,237.84278869628903,239.5060249808785,236.17955241169963,237.8427886962891,136330000
2005-07-22,232.85304260253903,237.84275065830772,232.85304260253903,237.84275065830772,183590000
2005-07-25,236.17955017089844,236.17955017089844,232.85307763328012,232.85307763328012,118040000
2005-07-26,241.1692657470703,241.1692657470703,236.1795568005792,236.1795568005792,292560000
2005-07-27,239.5059814453125,242.83245340983072,239.50598144531247,241.1692174275716,123170000
2005-07-28,241.1692657470703,242.83250206256736,239.5060294315733,241.1692657470703,42030000
2005-07-29,242.83236694335935,244.4956023333824,241.16913155333637,241.16913155333637,71420000
2005-08-01,241.1692657470703,244.4957383780644,241.1692657470703,242.83250206256736,147580000
2005-08-02,247.8222503662109,247.8222503662109,241.1693040476549,241.1693040476549,140120000
2005-08-03,251.14859008789065,254.4750614797832,247.82211869599803,247.82211869599803,249980000
2005-08-04,249.4853973388672,254.4751052856445,249.4853973388672,252.8118693033854,156730000
2005-08-05,244.4957427978516,249.4854518345424,242.83250645228796,249.4854518345424,67040000
2005-08-08,241.1692657470703,242.83250206256736,241.1692657470703,242.83250206256736,126220000
2005-08-09,236.17955017089844,241.16925897732588,234.5163139020893,241.16925897732588,333520000
2005-08-10,239.5059814453125,241.1692174275716,237.84274546305335,237.84274546305335,114420000
2005-08-11,237.84278869628903,239.5060249808785,236.17955241169963,239.5060249808785,96480000
2005-08-12,232.85304260253903,236.1795146397182,232.85304260253903,236.1795146397182,155300000
2005-08-15,227.8634185791016,232.8531284749943,222.87370868320883,232.8531284749943,1148470000
2005-08-16,229.52659606933597,229.52659606933597,227.86335986593497,227.86335986593497,122380000
2005-08-18,229.52659606933597,231.1898322727369,226.200123662534,229.52659606933597,415680000
2005-08-19,221.2104339599609,227.86337934221535,217.8839612688337,227.86337934221535,853380000
2005-08-22,219.54714965820312,226.2000935872396,219.5471496582031,219.5471496582031,153560000
2005-08-23,219.54714965820312,232.85303751627603,219.5471496582031,221.21038564046225,421430000
2005-08-24,221.2104339599609,224.53690665108812,216.22072492327007,219.5471976143973,580810000
2005-08-25,229.52659606933597,231.1898322727369,219.54717884893003,221.21041505233103,188130000
2005-08-26,226.20008850097656,227.86332444583667,221.2103806663962,226.20008850097653,97660000
2005-08-29,219.54714965820312,224.53685760498044,216.22067769368488,224.53685760498044,562120000
2005-08-30,224.53683471679688,231.18977796766487,206.2412407769097,216.2206556532118,482700000
2005-08-31,227.8634185791016,231.18989184303004,226.2001819471373,229.52665521106584,179340000
2005-09-01,231.1898498535156,232.85308618339704,222.87366820410855,226.2001408638714,144910000
2005-09-05,224.53683471679688,229.52654215494792,224.53683471679688,229.52654215494792,159490000
2005-09-06,226.20008850097656,229.5265603906968,226.20008850097653,226.20008850097653,259390000
2005-09-07,229.52659606933597,231.1898322727369,227.86335986593497,227.86335986593497,218200000
2005-09-08,231.1898498535156,234.5163225132784,229.5266135236342,231.1898498535156,318950000
2005-09-09,237.84278869628903,239.5060249808785,231.1898435579313,231.1898435579313,440210000
2005-09-12,241.1692657470703,242.83250206256736,237.84279311607625,237.84279311607625,608990000
2005-09-13,234.5162811279297,241.16922527340287,232.8530450915614,241.16922527340287,532880000
2005-09-14,226.20008850097656,234.51626822527717,226.20008850097653,232.85303228041704,272480000
2005-09-15,226.20008850097656,229.5265603906968,226.20008850097653,226.20008850097653,106760000
2005-09-16,227.8634185791016,231.18989184303004,226.2001819471373,227.8634185791016,274620000
2005-09-19,229.52659606933597,232.8530684761379,227.86335986593497,232.8530684761379,361170000
2005-09-20,231.1898498535156,232.85308618339704,227.8633771937528,229.5266135236342,650380000
